-1.000000000000000000e+01  3.910000000000000281e-03  1.469999999999999953e-03
-9.949999999999999289e+00  3.619999999999999954e-03  1.480000000000000196e-03
-9.900000000000000355e+00  3.229999999999999798e-03  1.489999999999999788e-03
-9.849999999999999645e+00  1.879999999999999944e-03  1.500000000000000031e-03
-9.800000000000000711e+00  1.889999999999999970e-03  1.509999999999999841e-03
-9.750000000000000000e+00  2.690000000000000117e-03  1.520000000000000084e-03
-9.699999999999999289e+00  2.959999999999999958e-03  1.530000000000000110e-03
-9.650000000000000355e+00  3.269999999999999903e-03  1.539999999999999919e-03
-9.599999999999999645e+00  3.380000000000000192e-03  1.550000000000000162e-03
-9.550000000000000711e+00  4.069999999999999833e-03  1.559999999999999755e-03
-9.500000000000000000e+00  3.239999999999999825e-03  1.569999999999999998e-03
-9.449999999999999289e+00  4.380000000000000213e-03  1.579000000000000108e-03
-9.400000000000000355e+00  5.579999999999999891e-03  1.588000000000000002e-03
-9.349999999999999645e+00  4.499999999999999660e-03  1.597000000000000112e-03
-9.300000000000000711e+00  3.840000000000000097e-03  1.605999999999999789e-03
-9.250000000000000000e+00  1.969999999999999963e-03  1.615000000000000116e-03
-9.199999999999999289e+00  1.549999999999999946e-03  1.624000000000000226e-03
-9.150000000000000355e+00  2.429999999999999868e-03  1.632999999999999903e-03
-9.099999999999999645e+00  2.550000000000000183e-03  1.642000000000000013e-03
-9.050000000000000711e+00  1.809999999999999977e-03  1.650999999999999907e-03
-9.000000000000000000e+00  4.230000000000000253e-03  1.660000000000000017e-03
-8.949999999999999289e+00  3.089999999999999865e-03  1.669000000000000128e-03
-8.900000000000000355e+00  1.080000000000000014e-03  1.678000000000000021e-03
-8.849999999999999645e+00  3.540000000000000178e-03  1.687000000000000131e-03
-8.800000000000000711e+00  4.740000000000000289e-03  1.695999999999999808e-03
-8.750000000000000000e+00  4.870000000000000197e-03  1.704999999999999918e-03
-8.699999999999999289e+00  3.170000000000000075e-03  1.714000000000000246e-03
-8.650000000000000355e+00  2.360000000000000119e-03  1.722999999999999922e-03
-8.599999999999999645e+00  3.510000000000000099e-03  1.732000000000000033e-03
-8.550000000000000711e+00  3.720000000000000216e-03  1.740999999999999926e-03
-8.500000000000000000e+00  3.860000000000000150e-03  1.750000000000000036e-03
-8.449999999999999289e+00  5.939999999999999968e-03  1.760000000000000279e-03
-8.400000000000000355e+00  5.009999999999999697e-03  1.769999999999999872e-03
-8.349999999999999645e+00  4.470000000000000015e-03  1.780000000000000115e-03
-8.300000000000000711e+00  6.610000000000000424e-03  1.789999999999999925e-03
-8.250000000000000000e+00  5.579999999999999891e-03  1.799999999999999951e-03
-8.199999999999999289e+00  4.680000000000000132e-03  1.810000000000000194e-03
-8.150000000000000355e+00  4.709999999999999777e-03  1.820000000000000003e-03
-8.099999999999999645e+00  6.660000000000000121e-03  1.830000000000000246e-03
-8.050000000000000711e+00  5.590000000000000351e-03  1.839999999999999839e-03
-8.000000000000000000e+00  4.409999999999999858e-03  1.850000000000000082e-03
-7.950000000000000178e+00  6.080000000000000335e-03  1.861000000000000024e-03
-7.900000000000000355e+00  4.380000000000000213e-03  1.871999999999999966e-03
-7.849999999999999645e+00  4.619999999999999975e-03  1.883000000000000125e-03
-7.799999999999999822e+00  6.259999999999999939e-03  1.894000000000000067e-03
-7.750000000000000000e+00  6.839999999999999726e-03  1.905000000000000009e-03
-7.700000000000000178e+00  6.100000000000000387e-03  1.915999999999999951e-03
-7.650000000000000355e+00  6.910000000000000343e-03  1.926999999999999894e-03
-7.599999999999999645e+00  6.649999999999999661e-03  1.938000000000000052e-03
-7.549999999999999822e+00  5.459999999999999576e-03  1.948999999999999995e-03
-7.500000000000000000e+00  4.980000000000000052e-03  1.959999999999999937e-03
-7.450000000000000178e+00  7.250000000000000368e-03  1.968999999999999830e-03
-7.400000000000000355e+00  5.950000000000000427e-03  1.977999999999999724e-03
-7.349999999999999645e+00  6.499999999999999702e-03  1.987000000000000051e-03
-7.299999999999999822e+00  5.389999999999999826e-03  1.995999999999999944e-03
-7.250000000000000000e+00  5.729999999999999850e-03  2.004999999999999838e-03
-7.200000000000000178e+00  6.610000000000000424e-03  2.014000000000000165e-03
-7.150000000000000355e+00  9.400000000000000369e-03  2.023000000000000059e-03
-7.099999999999999645e+00  8.760000000000000425e-03  2.032000000000000386e-03
-7.049999999999999822e+00  5.239999999999999866e-03  2.041000000000000279e-03
-7.000000000000000000e+00  6.870000000000000238e-03  2.050000000000000173e-03
-6.950000000000000178e+00  9.549999999999999462e-03  2.063000000000000164e-03
-6.900000000000000355e+00  1.021000000000000033e-02  2.076000000000000154e-03
-6.849999999999999645e+00  6.859999999999999779e-03  2.089000000000000145e-03
-6.799999999999999822e+00  8.640000000000000110e-03  2.102000000000000136e-03
-6.750000000000000000e+00  1.137999999999999949e-02  2.115000000000000126e-03
-6.700000000000000178e+00  1.179999999999999973e-02  2.128000000000000117e-03
-6.650000000000000355e+00  1.148000000000000062e-02  2.141000000000000108e-03
-6.599999999999999645e+00  9.979999999999999288e-03  2.154000000000000099e-03
-6.549999999999999822e+00  1.043999999999999963e-02  2.167000000000000089e-03
-6.500000000000000000e+00  1.084000000000000068e-02  2.180000000000000080e-03
-6.450000000000000178e+00  1.169000000000000074e-02  2.194000000000000204e-03
-6.400000000000000355e+00  1.077000000000000006e-02  2.207999999999999893e-03
-6.349999999999999645e+00  9.199999999999999845e-03  2.222000000000000017e-03
-6.299999999999999822e+00  1.372999999999999915e-02  2.236000000000000140e-03
-6.250000000000000000e+00  1.422000000000000000e-02  2.250000000000000264e-03
-6.200000000000000178e+00  1.416000000000000071e-02  2.263999999999999953e-03
-6.150000000000000355e+00  1.307000000000000002e-02  2.278000000000000077e-03
-6.099999999999999645e+00  1.269999999999999948e-02  2.292000000000000200e-03
-6.049999999999999822e+00  1.503999999999999955e-02  2.305999999999999890e-03
-6.000000000000000000e+00  1.559999999999999928e-02  2.320000000000000014e-03
-5.950000000000000178e+00  1.528999999999999977e-02  2.337000000000000102e-03
-5.900000000000000355e+00  1.325999999999999922e-02  2.353999999999999756e-03
-5.849999999999999645e+00  1.341000000000000004e-02  2.371000000000000277e-03
