-1.000000000000000000e+01  1.920000000000000049e-03  1.779999999999999898e-03
-9.949999999999999289e+00  2.289999999999999935e-03  1.791999999999999973e-03
-9.900000000000000355e+00  4.369999999999999753e-03  1.803999999999999831e-03
-9.849999999999999645e+00  5.519999999999999733e-03  1.815999999999999906e-03
-9.800000000000000711e+00  3.409999999999999837e-03  1.827999999999999764e-03
-9.750000000000000000e+00  2.170000000000000054e-03  1.840000000000000056e-03
-9.699999999999999289e+00  3.969999999999999571e-03  1.852000000000000130e-03
-9.650000000000000355e+00  2.239999999999999804e-03  1.863999999999999988e-03
-9.599999999999999645e+00  4.239999999999999845e-03  1.876000000000000063e-03
-9.550000000000000711e+00  4.309999999999999595e-03  1.887999999999999921e-03
-9.500000000000000000e+00  2.150000000000000001e-03  1.899999999999999996e-03
-9.449999999999999289e+00  3.259999999999999877e-03  1.909000000000000107e-03
-9.400000000000000355e+00  1.639999999999999965e-03  1.918000000000000000e-03
-9.349999999999999645e+00  3.930000000000000333e-03  1.927000000000000110e-03
-9.300000000000000711e+00  3.660000000000000059e-03  1.935999999999999787e-03
-9.250000000000000000e+00  9.256079999999999646e-04  1.945000000000000114e-03
-9.199999999999999289e+00  1.440000000000000091e-03  1.954000000000000008e-03
-9.150000000000000355e+00  2.650000000000000012e-03  1.962999999999999901e-03
-9.099999999999999645e+00  -5.474030000000000172e-04  1.972000000000000228e-03
-9.050000000000000711e+00  -4.279689999999999948e-04  1.980999999999999688e-03
-9.000000000000000000e+00  1.340000000000000045e-03  1.990000000000000015e-03
-8.949999999999999289e+00  1.270000000000000078e-03  2.000000000000000042e-03
-8.900000000000000355e+00  1.750000000000000036e-03  2.010000000000000068e-03
-8.849999999999999645e+00  2.030000000000000120e-03  2.020000000000000094e-03
-8.800000000000000711e+00  3.589999999999999875e-03  2.029999999999999687e-03
-8.750000000000000000e+00  2.350000000000000092e-03  2.040000000000000147e-03
-8.699999999999999289e+00  1.990000000000000015e-03  2.050000000000000173e-03
-8.650000000000000355e+00  1.990000000000000015e-03  2.059999999999999765e-03
-8.599999999999999645e+00  1.529999999999999893e-03  2.069999999999999792e-03
-8.550000000000000711e+00  1.699999999999999905e-03  2.079999999999999818e-03
-8.500000000000000000e+00  2.040000000000000147e-03  2.089999999999999844e-03
-8.449999999999999289e+00  4.819999999999999632e-03  2.102000000000000136e-03
-8.400000000000000355e+00  2.720000000000000195e-03  2.113999999999999994e-03
-8.349999999999999645e+00  2.619999999999999933e-03  2.125999999999999852e-03
-8.300000000000000711e+00  5.329999999999999669e-03  2.137999999999999710e-03
-8.250000000000000000e+00  4.550000000000000225e-03  2.150000000000000001e-03
-8.199999999999999289e+00  4.009999999999999676e-03  2.162000000000000293e-03
-8.150000000000000355e+00  3.609999999999999928e-03  2.174000000000000151e-03
-8.099999999999999645e+00  5.780000000000000415e-03  2.186000000000000009e-03
-8.050000000000000711e+00  4.440000000000000370e-03  2.197999999999999867e-03
-8.000000000000000000e+00  4.230000000000000253e-03  2.210000000000000159e-03
-7.950000000000000178e+00  4.170000000000000095e-03  2.222000000000000017e-03
-7.900000000000000355e+00  2.560000000000000209e-03  2.233999999999999875e-03
-7.849999999999999645e+00  2.949999999999999931e-03  2.246000000000000166e-03
-7.799999999999999822e+00  6.239999999999999887e-03  2.258000000000000024e-03
-7.750000000000000000e+00  2.330000000000000040e-03  2.270000000000000316e-03
-7.700000000000000178e+00  6.230000000000000294e-03  2.282000000000000174e-03
-7.650000000000000355e+00  3.579999999999999849e-03  2.294000000000000032e-03
-7.599999999999999645e+00  6.669999999999999714e-03  2.306000000000000324e-03
-7.549999999999999822e+00  6.429999999999999952e-03  2.318000000000000182e-03
-7.500000000000000000e+00  5.950000000000000427e-03  2.330000000000000040e-03
-7.450000000000000178e+00  5.969999999999999613e-03  2.338999999999999933e-03
-7.400000000000000355e+00  7.009999999999999738e-03  2.347999999999999827e-03
-7.349999999999999645e+00  9.900000000000000813e-03  2.357000000000000154e-03
-7.299999999999999822e+00  6.170000000000000137e-03  2.366000000000000048e-03
-7.250000000000000000e+00  2.779999999999999919e-03  2.374999999999999941e-03
-7.200000000000000178e+00  5.309999999999999616e-03  2.383999999999999835e-03
-7.150000000000000355e+00  1.580000000000000024e-03  2.392999999999999728e-03
-7.099999999999999645e+00  6.300000000000000044e-03  2.402000000000000055e-03
-7.049999999999999822e+00  8.779999999999999610e-03  2.410999999999999949e-03
-7.000000000000000000e+00  1.221999999999999996e-02  2.419999999999999842e-03
-6.950000000000000178e+00  9.379999999999999449e-03  2.434999999999999665e-03
-6.900000000000000355e+00  5.259999999999999919e-03  2.449999999999999921e-03
-6.849999999999999645e+00  6.779999999999999569e-03  2.464999999999999743e-03
-6.799999999999999822e+00  9.660000000000000184e-03  2.480000000000000000e-03
-6.750000000000000000e+00  1.055000000000000035e-02  2.494999999999999822e-03
-6.700000000000000178e+00  8.689999999999999808e-03  2.509999999999999645e-03
-6.650000000000000355e+00  9.079999999999999530e-03  2.524999999999999901e-03
-6.599999999999999645e+00  7.150000000000000105e-03  2.539999999999999723e-03
-6.549999999999999822e+00  7.649999999999999682e-03  2.554999999999999979e-03
